keyword_id,ranking_date,google_rank
854,2024-11-01,19
854,2024-12-01,18
854,2025-01-01,15
854,2025-02-01,12
854,2025-03-01,10
854,2025-04-01,9
854,2025-05-01,8
854,2025-06-01,7
854,2025-07-01,4
854,2025-08-01,2
854,2025-09-01,1
854,2025-10-01,1
854,2025-11-01,1
854,2025-12-01,1
855,2024-01-01,22
855,2024-02-01,22
855,2024-03-01,22
855,2024-04-01,20
855,2024-05-01,17
855,2024-06-01,15
855,2024-07-01,13
855,2024-08-01,11
855,2024-09-01,9
855,2024-10-01,7
855,2024-11-01,4
855,2024-12-01,2
855,2025-01-01,1
855,2025-02-01,1
855,2025-03-01,1
855,2025-04-01,1
855,2025-05-01,1
855,2025-06-01,1
855,2025-07-01,1
855,2025-08-01,1
855,2025-09-01,1
855,2025-10-01,1
855,2025-11-01,1
855,2025-12-01,1
856,2024-01-01,70
856,2024-02-01,70
856,2024-03-01,67
856,2024-04-01,67
856,2024-05-01,65
856,2024-06-01,64
856,2024-07-01,63
856,2024-08-01,60
856,2024-09-01,57
856,2024-10-01,57
856,2024-11-01,54
856,2024-12-01,54
856,2025-01-01,51
856,2025-02-01,50
856,2025-03-01,49
856,2025-04-01,48
856,2025-05-01,47
856,2025-06-01,47
856,2025-07-01,47
856,2025-08-01,47
856,2025-09-01,46
856,2025-10-01,44
856,2025-11-01,43
856,2025-12-01,42
857,2024-01-01,48
857,2024-02-01,45
857,2024-03-01,44
857,2024-04-01,42
857,2024-05-01,39
857,2024-06-01,37
857,2024-07-01,35
857,2024-08-01,32
857,2024-09-01,31
857,2024-10-01,28
857,2024-11-01,27
857,2024-12-01,25
857,2025-01-01,22
857,2025-02-01,22
857,2025-03-01,20
857,2025-04-01,17
857,2025-05-01,15
857,2025-06-01,12
857,2025-07-01,11
857,2025-08-01,11
857,2025-09-01,9
857,2025-10-01,9
857,2025-11-01,8
857,2025-12-01,5
858,2024-01-01,25
858,2024-02-01,24
858,2024-03-01,22
858,2024-04-01,21
858,2024-05-01,21
858,2024-06-01,21
858,2024-07-01,21
858,2024-08-01,18
858,2024-09-01,16
858,2024-10-01,16
858,2024-11-01,16
858,2024-12-01,16
858,2025-01-01,15
858,2025-02-01,15
858,2025-03-01,14
858,2025-04-01,14
858,2025-05-01,13
858,2025-06-01,10
858,2025-07-01,7
858,2025-08-01,6
858,2025-09-01,4
858,2025-10-01,2
858,2025-11-01,1
858,2025-12-01,1
859,2024-01-01,71
859,2024-02-01,70
859,2024-03-01,67
859,2024-04-01,65
859,2024-05-01,63
859,2024-06-01,63
859,2024-07-01,63
859,2024-08-01,61
859,2024-09-01,59
859,2024-10-01,58
859,2024-11-01,55
859,2024-12-01,53
859,2025-01-01,50
859,2025-02-01,48
859,2025-03-01,45
859,2025-04-01,45
859,2025-05-01,43
859,2025-06-01,42
859,2025-07-01,39
859,2025-08-01,37
859,2025-09-01,37
859,2025-10-01,37
859,2025-11-01,37
859,2025-12-01,37
860,2024-01-01,46
860,2024-02-01,45
860,2024-03-01,42
860,2024-04-01,41
860,2024-05-01,39
860,2024-06-01,37
860,2024-07-01,34
860,2024-08-01,32
860,2024-09-01,29
860,2024-10-01,28
860,2024-11-01,26
860,2024-12-01,24
860,2025-01-01,21
860,2025-02-01,18
860,2025-03-01,15
860,2025-04-01,12
860,2025-05-01,12
860,2025-06-01,9
860,2025-07-01,9
860,2025-08-01,8
860,2025-09-01,5
860,2025-10-01,5
860,2025-11-01,5
860,2025-12-01,5
861,2024-01-01,42
861,2024-02-01,39
861,2024-03-01,36
861,2024-04-01,33
861,2024-05-01,33
861,2024-06-01,33
861,2024-07-01,31
861,2024-08-01,30
861,2024-09-01,28
861,2024-10-01,25
861,2024-11-01,22
861,2024-12-01,19
861,2025-01-01,17
861,2025-02-01,14
861,2025-03-01,11
861,2025-04-01,8
861,2025-05-01,8
861,2025-06-01,7
861,2025-07-01,7
861,2025-08-01,7
861,2025-09-01,6
861,2025-10-01,5
861,2025-11-01,3
861,2025-12-01,2
862,2024-01-01,40
862,2024-02-01,40
862,2024-03-01,37
862,2024-04-01,37
862,2024-05-01,37
862,2024-06-01,36
862,2024-07-01,35
862,2024-08-01,33
862,2024-09-01,31
862,2024-10-01,29
862,2024-11-01,28
862,2024-12-01,26
862,2025-01-01,24
862,2025-02-01,23
862,2025-03-01,20
862,2025-04-01,20
862,2025-05-01,19
862,2025-06-01,17
862,2025-07-01,17
862,2025-08-01,16
862,2025-09-01,16
862,2025-10-01,16
862,2025-11-01,13
862,2025-12-01,11
863,2024-01-01,75
863,2024-02-01,72
863,2024-03-01,69
863,2024-04-01,68
863,2024-05-01,67
863,2024-06-01,64
863,2024-07-01,63
863,2024-08-01,63
863,2024-09-01,63
863,2024-10-01,60
863,2024-11-01,58
863,2024-12-01,57
863,2025-01-01,56
863,2025-02-01,56
863,2025-03-01,55
863,2025-04-01,53
863,2025-05-01,52
863,2025-06-01,51
863,2025-07-01,51
863,2025-08-01,50
863,2025-09-01,47
863,2025-10-01,44
863,2025-11-01,42
863,2025-12-01,40
864,2024-01-01,44
864,2024-02-01,44
864,2024-03-01,43
864,2024-04-01,43
864,2024-05-01,41
864,2024-06-01,40
864,2024-07-01,37
864,2024-08-01,37
864,2024-09-01,36
864,2024-10-01,33
864,2024-11-01,30
864,2024-12-01,28
864,2025-01-01,25
864,2025-02-01,22
864,2025-03-01,20
864,2025-04-01,19
864,2025-05-01,18
864,2025-06-01,16
864,2025-07-01,16
864,2025-08-01,14
864,2025-09-01,13
864,2025-10-01,13
864,2025-11-01,11
864,2025-12-01,10
865,2024-01-01,76
865,2024-02-01,73
865,2024-03-01,70
865,2024-04-01,70
865,2024-05-01,70
865,2024-06-01,70
865,2024-07-01,67
865,2024-08-01,67
865,2024-09-01,66
865,2024-10-01,65
865,2024-11-01,65
865,2024-12-01,65
865,2025-01-01,62
865,2025-02-01,61
865,2025-03-01,59
865,2025-04-01,57
865,2025-05-01,54
865,2025-06-01,51
865,2025-07-01,48
865,2025-08-01,47
865,2025-09-01,47
865,2025-10-01,47
865,2025-11-01,44
865,2025-12-01,43
866,2024-01-01,67
866,2024-02-01,66
866,2024-03-01,63
866,2024-04-01,62
866,2024-05-01,61
866,2024-06-01,58
866,2024-07-01,58
866,2024-08-01,55
866,2024-09-01,55
866,2024-10-01,55
866,2024-11-01,53
866,2024-12-01,52
866,2025-01-01,49
866,2025-02-01,48
866,2025-03-01,46
866,2025-04-01,46
866,2025-05-01,43
866,2025-06-01,42
866,2025-07-01,40
866,2025-08-01,40
866,2025-09-01,40
866,2025-10-01,39
866,2025-11-01,39
866,2025-12-01,37
867,2024-01-01,57
867,2024-02-01,54
867,2024-03-01,53
867,2024-04-01,51
867,2024-05-01,51
867,2024-06-01,51
867,2024-07-01,51
867,2024-08-01,48
867,2024-09-01,46
867,2024-10-01,46
867,2024-11-01,45
867,2024-12-01,43
867,2025-01-01,41
867,2025-02-01,41
867,2025-03-01,38
867,2025-04-01,36
867,2025-05-01,35
867,2025-06-01,33
867,2025-07-01,30
867,2025-08-01,29
867,2025-09-01,26
867,2025-10-01,26
867,2025-11-01,24
867,2025-12-01,23
868,2024-01-01,59
868,2024-02-01,58
868,2024-03-01,56
868,2024-04-01,54
868,2024-05-01,51
868,2024-06-01,50
868,2024-07-01,50
868,2024-08-01,50
868,2024-09-01,50
868,2024-10-01,47
868,2024-11-01,47
868,2024-12-01,46
868,2025-01-01,43
868,2025-02-01,41
868,2025-03-01,38
868,2025-04-01,35
868,2025-05-01,32
868,2025-06-01,31
868,2025-07-01,29
868,2025-08-01,27
868,2025-09-01,24
868,2025-10-01,21
868,2025-11-01,18
868,2025-12-01,17
869,2024-01-01,49
869,2024-02-01,47
869,2024-03-01,47
869,2024-04-01,47
869,2024-05-01,44
869,2024-06-01,43
869,2024-07-01,43
869,2024-08-01,43
869,2024-09-01,43
869,2024-10-01,40
869,2024-11-01,37
869,2024-12-01,36
869,2025-01-01,36
869,2025-02-01,36
869,2025-03-01,35
869,2025-04-01,34
869,2025-05-01,33
869,2025-06-01,31
869,2025-07-01,30
869,2025-08-01,27
869,2025-09-01,25
869,2025-10-01,24
869,2025-11-01,21
869,2025-12-01,20
870,2024-01-01,39
870,2024-02-01,36
870,2024-03-01,36
870,2024-04-01,35
870,2024-05-01,33
870,2024-06-01,30
870,2024-07-01,29
870,2024-08-01,29
870,2024-09-01,26
870,2024-10-01,23
870,2024-11-01,21
870,2024-12-01,20
870,2025-01-01,19
870,2025-02-01,16
870,2025-03-01,15
870,2025-04-01,12
870,2025-05-01,12
870,2025-06-01,10
870,2025-07-01,9
870,2025-08-01,8
870,2025-09-01,6
870,2025-10-01,6
870,2025-11-01,6
870,2025-12-01,6
871,2024-01-01,24
871,2024-02-01,21
871,2024-03-01,20
871,2024-04-01,19
871,2024-05-01,18
871,2024-06-01,15
871,2024-07-01,13
871,2024-08-01,13
871,2024-09-01,11
871,2024-10-01,11
871,2024-11-01,11
871,2024-12-01,9
871,2025-01-01,8
871,2025-02-01,5
871,2025-03-01,3
871,2025-04-01,2
871,2025-05-01,2
871,2025-06-01,1
871,2025-07-01,1
871,2025-08-01,1
871,2025-09-01,1
871,2025-10-01,1
871,2025-11-01,1
871,2025-12-01,1
872,2024-01-01,26
872,2024-02-01,26
872,2024-03-01,23
872,2024-04-01,20
872,2024-05-01,18
872,2024-06-01,18
872,2024-07-01,16
872,2024-08-01,14
872,2024-09-01,14
872,2024-10-01,12
872,2024-11-01,10
872,2024-12-01,7
872,2025-01-01,4
872,2025-02-01,2
872,2025-03-01,2
872,2025-04-01,1
872,2025-05-01,1
872,2025-06-01,1
872,2025-07-01,1
872,2025-08-01,1
872,2025-09-01,1
872,2025-10-01,1
872,2025-11-01,1
872,2025-12-01,1
873,2024-01-01,59
873,2024-02-01,58
873,2024-03-01,57
873,2024-04-01,56
873,2024-05-01,55
873,2024-06-01,52
873,2024-07-01,49
873,2024-08-01,49
873,2024-09-01,47
873,2024-10-01,47
873,2024-11-01,45
873,2024-12-01,44
873,2025-01-01,43
873,2025-02-01,42
873,2025-03-01,41
873,2025-04-01,38
873,2025-05-01,38
873,2025-06-01,36
873,2025-07-01,34
873,2025-08-01,31
873,2025-09-01,30
873,2025-10-01,30
873,2025-11-01,29
873,2025-12-01,26
874,2024-01-01,63
874,2024-02-01,61
874,2024-03-01,61
874,2024-04-01,59
874,2024-05-01,59
874,2024-06-01,58
874,2024-07-01,57
874,2024-08-01,54
874,2024-09-01,54
874,2024-10-01,53
874,2024-11-01,53
874,2024-12-01,52
874,2025-01-01,51
874,2025-02-01,49
874,2025-03-01,46
874,2025-04-01,44
874,2025-05-01,44
874,2025-06-01,43
874,2025-07-01,40
874,2025-08-01,39
874,2025-09-01,38
874,2025-10-01,36
874,2025-11-01,36
874,2025-12-01,33
875,2024-01-01,76
875,2024-02-01,76
875,2024-03-01,73
875,2024-04-01,73
875,2024-05-01,70
875,2024-06-01,69
875,2024-07-01,69
875,2024-08-01,67
875,2024-09-01,64
875,2024-10-01,62
875,2024-11-01,62
875,2024-12-01,61
875,2025-01-01,59
875,2025-02-01,57
875,2025-03-01,56
875,2025-04-01,55
875,2025-05-01,55
875,2025-06-01,52
875,2025-07-01,50
875,2025-08-01,48
875,2025-09-01,48
875,2025-10-01,45
875,2025-11-01,45
875,2025-12-01,43
876,2024-01-01,41
876,2024-02-01,40
876,2024-03-01,37
876,2024-04-01,35
876,2024-05-01,33
876,2024-06-01,32
876,2024-07-01,32
876,2024-08-01,32
876,2024-09-01,30
876,2024-10-01,28
876,2024-11-01,25
876,2024-12-01,22
876,2025-01-01,21
876,2025-02-01,19
876,2025-03-01,19
876,2025-04-01,16
876,2025-05-01,15
876,2025-06-01,14
876,2025-07-01,14
876,2025-08-01,11
876,2025-09-01,11
876,2025-10-01,10
876,2025-11-01,8
876,2025-12-01,8
877,2024-01-01,67
877,2024-02-01,65
877,2024-03-01,62
877,2024-04-01,59
877,2024-05-01,58
877,2024-06-01,58
877,2024-07-01,56
877,2024-08-01,53
877,2024-09-01,50
877,2024-10-01,50
877,2024-11-01,47
877,2024-12-01,46
877,2025-01-01,46
877,2025-02-01,44
877,2025-03-01,43
877,2025-04-01,41
877,2025-05-01,39
877,2025-06-01,36
877,2025-07-01,35
877,2025-08-01,34
877,2025-09-01,34
877,2025-10-01,33
877,2025-11-01,33
877,2025-12-01,32
878,2024-01-01,78
878,2024-02-01,77
878,2024-03-01,77
878,2024-04-01,74
878,2024-05-01,71
878,2024-06-01,71
878,2024-07-01,71
878,2024-08-01,69
878,2024-09-01,68
878,2024-10-01,65
878,2024-11-01,62
878,2024-12-01,61
878,2025-01-01,58
878,2025-02-01,55
878,2025-03-01,55
878,2025-04-01,52
878,2025-05-01,49
878,2025-06-01,46
878,2025-07-01,45
878,2025-08-01,43
878,2025-09-01,43
878,2025-10-01,41
878,2025-11-01,38
878,2025-12-01,35
879,2024-01-01,21
879,2024-02-01,20
879,2024-03-01,19
879,2024-04-01,19
879,2024-05-01,17
879,2024-06-01,16
879,2024-07-01,16
879,2024-08-01,13
879,2024-09-01,10
879,2024-10-01,10
879,2024-11-01,9
879,2024-12-01,7
879,2025-01-01,7
879,2025-02-01,6
879,2025-03-01,6
879,2025-04-01,5
879,2025-05-01,2
879,2025-06-01,2
879,2025-07-01,1
879,2025-08-01,1
879,2025-09-01,1
879,2025-10-01,1
879,2025-11-01,1
879,2025-12-01,1
880,2024-01-01,46
880,2024-02-01,45
880,2024-03-01,43
880,2024-04-01,42
880,2024-05-01,41
880,2024-06-01,39
880,2024-07-01,38
880,2024-08-01,37
880,2024-09-01,35
880,2024-10-01,32
880,2024-11-01,32
880,2024-12-01,31
880,2025-01-01,28
880,2025-02-01,28
880,2025-03-01,26
880,2025-04-01,25
880,2025-05-01,24
880,2025-06-01,22
880,2025-07-01,21
880,2025-08-01,21
880,2025-09-01,21
880,2025-10-01,19
880,2025-11-01,18
880,2025-12-01,15
881,2024-01-01,71
881,2024-02-01,68
881,2024-03-01,68
881,2024-04-01,68
881,2024-05-01,65
881,2024-06-01,62
881,2024-07-01,60
881,2024-08-01,59
881,2024-09-01,59
881,2024-10-01,58
881,2024-11-01,58
881,2024-12-01,57
881,2025-01-01,57
881,2025-02-01,56
881,2025-03-01,54
881,2025-04-01,54
881,2025-05-01,52
881,2025-06-01,52
881,2025-07-01,52
881,2025-08-01,52
881,2025-09-01,51
881,2025-10-01,51
881,2025-11-01,49
881,2025-12-01,48
882,2024-01-01,45
882,2024-02-01,42
882,2024-03-01,41
882,2024-04-01,41
882,2024-05-01,39
882,2024-06-01,36
882,2024-07-01,35
882,2024-08-01,32
882,2024-09-01,31
882,2024-10-01,28
882,2024-11-01,25
882,2024-12-01,23
882,2025-01-01,20
882,2025-02-01,18
882,2025-03-01,18
882,2025-04-01,17
882,2025-05-01,15
882,2025-06-01,14
882,2025-07-01,12
882,2025-08-01,11
882,2025-09-01,9
882,2025-10-01,8
882,2025-11-01,8
882,2025-12-01,7
883,2024-01-01,52
883,2024-02-01,52
883,2024-03-01,49
883,2024-04-01,48
883,2024-05-01,45
883,2024-06-01,42
883,2024-07-01,41
883,2024-08-01,41
883,2024-09-01,38
883,2024-10-01,35
883,2024-11-01,33
883,2024-12-01,32
883,2025-01-01,29
883,2025-02-01,28
883,2025-03-01,27
883,2025-04-01,24
883,2025-05-01,23
883,2025-06-01,23
883,2025-07-01,20
883,2025-08-01,17
883,2025-09-01,14
883,2025-10-01,12
883,2025-11-01,10
883,2025-12-01,8
884,2024-01-01,67
884,2024-02-01,67
884,2024-03-01,66
884,2024-04-01,65
884,2024-05-01,62
884,2024-06-01,62
884,2024-07-01,61
884,2024-08-01,61
884,2024-09-01,58
884,2024-10-01,56
884,2024-11-01,56
884,2024-12-01,55
884,2025-01-01,54
884,2025-02-01,53
884,2025-03-01,51
884,2025-04-01,51
884,2025-05-01,51
884,2025-06-01,50
884,2025-07-01,50
884,2025-08-01,49
884,2025-09-01,49
884,2025-10-01,47
884,2025-11-01,45
884,2025-12-01,42
885,2024-01-01,51
885,2024-02-01,49
885,2024-03-01,47
885,2024-04-01,45
885,2024-05-01,44
885,2024-06-01,44
885,2024-07-01,44
885,2024-08-01,41
885,2024-09-01,40
885,2024-10-01,39
885,2024-11-01,37
885,2024-12-01,34
885,2025-01-01,34
885,2025-02-01,33
885,2025-03-01,31
885,2025-04-01,31
885,2025-05-01,29
885,2025-06-01,29
885,2025-07-01,27
885,2025-08-01,27
885,2025-09-01,24
885,2025-10-01,24
885,2025-11-01,24
885,2025-12-01,24
886,2024-01-01,33
886,2024-02-01,33
886,2024-03-01,33
886,2024-04-01,30
886,2024-05-01,30
886,2024-06-01,27
886,2024-07-01,27
886,2024-08-01,25
886,2024-09-01,24
886,2024-10-01,23
886,2024-11-01,22
886,2024-12-01,20
886,2025-01-01,17
886,2025-02-01,16
886,2025-03-01,14
886,2025-04-01,12
886,2025-05-01,12
886,2025-06-01,9
886,2025-07-01,7
886,2025-08-01,4
886,2025-09-01,3
886,2025-10-01,2
886,2025-11-01,1
886,2025-12-01,1
887,2024-01-01,69
887,2024-02-01,66
887,2024-03-01,66
887,2024-04-01,64
887,2024-05-01,61
887,2024-06-01,58
887,2024-07-01,57
887,2024-08-01,54
887,2024-09-01,51
887,2024-10-01,49
887,2024-11-01,46
887,2024-12-01,44
887,2025-01-01,43
887,2025-02-01,43
887,2025-03-01,42
887,2025-04-01,40
887,2025-05-01,38
887,2025-06-01,35
887,2025-07-01,32
887,2025-08-01,32
887,2025-09-01,30
887,2025-10-01,28
887,2025-11-01,27
887,2025-12-01,27
888,2024-01-01,50
888,2024-02-01,47
888,2024-03-01,46
888,2024-04-01,43
888,2024-05-01,42
888,2024-06-01,40
888,2024-07-01,38
888,2024-08-01,35
888,2024-09-01,35
888,2024-10-01,33
888,2024-11-01,30
888,2024-12-01,30
888,2025-01-01,27
888,2025-02-01,26
888,2025-03-01,23
888,2025-04-01,22
888,2025-05-01,20
888,2025-06-01,18
888,2025-07-01,15
888,2025-08-01,15
888,2025-09-01,12
888,2025-10-01,9
888,2025-11-01,7
888,2025-12-01,5
889,2024-01-01,65
889,2024-02-01,64
889,2024-03-01,61
889,2024-04-01,59
889,2024-05-01,56
889,2024-06-01,54
889,2024-07-01,53
889,2024-08-01,52
889,2024-09-01,49
889,2024-10-01,48
889,2024-11-01,47
889,2024-12-01,45
889,2025-01-01,42
889,2025-02-01,40
889,2025-03-01,38
889,2025-04-01,38
889,2025-05-01,37
889,2025-06-01,35
889,2025-07-01,33
889,2025-08-01,31
889,2025-09-01,30
889,2025-10-01,29
889,2025-11-01,28
889,2025-12-01,25
890,2024-01-01,69
890,2024-02-01,67
890,2024-03-01,64
890,2024-04-01,64
890,2024-05-01,61
890,2024-06-01,60
890,2024-07-01,59
890,2024-08-01,56
890,2024-09-01,54
890,2024-10-01,53
890,2024-11-01,52
890,2024-12-01,49
890,2025-01-01,47
890,2025-02-01,44
890,2025-03-01,41
890,2025-04-01,39
890,2025-05-01,37
890,2025-06-01,37
890,2025-07-01,34
890,2025-08-01,32
890,2025-09-01,31
890,2025-10-01,31
890,2025-11-01,28
890,2025-12-01,26
891,2024-01-01,44
891,2024-02-01,43
891,2024-03-01,43
891,2024-04-01,40
891,2024-05-01,38
891,2024-06-01,38
891,2024-07-01,38
891,2024-08-01,35
891,2024-09-01,34
891,2024-10-01,33
891,2024-11-01,31
891,2024-12-01,28
891,2025-01-01,27
891,2025-02-01,25
891,2025-03-01,23
891,2025-04-01,22
891,2025-05-01,19
891,2025-06-01,19
891,2025-07-01,18
891,2025-08-01,18
891,2025-09-01,18
891,2025-10-01,15
891,2025-11-01,12
891,2025-12-01,10
892,2024-01-01,37
892,2024-02-01,36
892,2024-03-01,36
892,2024-04-01,33
892,2024-05-01,32
892,2024-06-01,30
892,2024-07-01,27
892,2024-08-01,27
892,2024-09-01,26
892,2024-10-01,23
892,2024-11-01,20
892,2024-12-01,19
892,2025-01-01,17
892,2025-02-01,15
892,2025-03-01,12
892,2025-04-01,10
892,2025-05-01,8
892,2025-06-01,7
892,2025-07-01,5
892,2025-08-01,3
892,2025-09-01,2
892,2025-10-01,1
892,2025-11-01,1
892,2025-12-01,1
893,2024-01-01,19
893,2024-02-01,19
893,2024-03-01,17
893,2024-04-01,14
893,2024-05-01,14
893,2024-06-01,14
893,2024-07-01,12
893,2024-08-01,9
893,2024-09-01,7
893,2024-10-01,4
893,2024-11-01,1
893,2024-12-01,1
893,2025-01-01,1
893,2025-02-01,1
893,2025-03-01,1
893,2025-04-01,1
893,2025-05-01,1
893,2025-06-01,1
893,2025-07-01,1
893,2025-08-01,1
893,2025-09-01,1
893,2025-10-01,1
893,2025-11-01,1
893,2025-12-01,1
894,2024-01-01,56
894,2024-02-01,53
894,2024-03-01,51
894,2024-04-01,50
894,2024-05-01,49
894,2024-06-01,49
894,2024-07-01,47
894,2024-08-01,46
894,2024-09-01,45
894,2024-10-01,42
894,2024-11-01,40
894,2024-12-01,38
894,2025-01-01,37
894,2025-02-01,35
894,2025-03-01,33
894,2025-04-01,31
894,2025-05-01,28
894,2025-06-01,27
894,2025-07-01,27
894,2025-08-01,25
894,2025-09-01,24
894,2025-10-01,24
894,2025-11-01,21
894,2025-12-01,20
895,2024-01-01,78
895,2024-02-01,75
895,2024-03-01,74
895,2024-04-01,71
895,2024-05-01,71
895,2024-06-01,70
895,2024-07-01,70
895,2024-08-01,68
895,2024-09-01,68
895,2024-10-01,67
895,2024-11-01,67
895,2024-12-01,66
895,2025-01-01,63
895,2025-02-01,61
895,2025-03-01,61
895,2025-04-01,59
895,2025-05-01,59
895,2025-06-01,58
895,2025-07-01,58
895,2025-08-01,56
895,2025-09-01,56
895,2025-10-01,54
895,2025-11-01,52
895,2025-12-01,51
896,2024-01-01,24
896,2024-02-01,24
896,2024-03-01,22
896,2024-04-01,21
896,2024-05-01,18
896,2024-06-01,17
896,2024-07-01,16
896,2024-08-01,14
896,2024-09-01,14
896,2024-10-01,12
896,2024-11-01,9
896,2024-12-01,6
896,2025-01-01,5
896,2025-02-01,3
896,2025-03-01,1
896,2025-04-01,1
896,2025-05-01,1
896,2025-06-01,1
896,2025-07-01,1
896,2025-08-01,1
896,2025-09-01,1
896,2025-10-01,1
896,2025-11-01,1
896,2025-12-01,1
897,2024-01-01,32
897,2024-02-01,32
897,2024-03-01,29
897,2024-04-01,26
897,2024-05-01,25
897,2024-06-01,25
897,2024-07-01,24
897,2024-08-01,23
897,2024-09-01,22
897,2024-10-01,22
897,2024-11-01,20
897,2024-12-01,20
897,2025-01-01,19
897,2025-02-01,17
897,2025-03-01,16
897,2025-04-01,16
897,2025-05-01,16
897,2025-06-01,14
897,2025-07-01,14
897,2025-08-01,13
897,2025-09-01,11
897,2025-10-01,8
897,2025-11-01,7
897,2025-12-01,4
898,2024-01-01,57
898,2024-02-01,57
898,2024-03-01,56
898,2024-04-01,56
898,2024-05-01,56
898,2024-06-01,55
898,2024-07-01,53
898,2024-08-01,52
898,2024-09-01,49
898,2024-10-01,47
898,2024-11-01,47
898,2024-12-01,45
898,2025-01-01,44
898,2025-02-01,42
898,2025-03-01,42
898,2025-04-01,42
898,2025-05-01,40
898,2025-06-01,37
898,2025-07-01,37
898,2025-08-01,34
898,2025-09-01,34
898,2025-10-01,32
898,2025-11-01,32
898,2025-12-01,29
899,2024-01-01,33
899,2024-02-01,30
899,2024-03-01,27
899,2024-04-01,25
899,2024-05-01,25
899,2024-06-01,23
899,2024-07-01,23
899,2024-08-01,23
899,2024-09-01,23
899,2024-10-01,22
899,2024-11-01,22
899,2024-12-01,20
899,2025-01-01,18
899,2025-02-01,16
899,2025-03-01,15
899,2025-04-01,12
899,2025-05-01,11
899,2025-06-01,9
899,2025-07-01,7
899,2025-08-01,4
899,2025-09-01,3
899,2025-10-01,1
899,2025-11-01,1
899,2025-12-01,1
900,2024-01-01,58
900,2024-02-01,55
900,2024-03-01,53
900,2024-04-01,52
900,2024-05-01,50
900,2024-06-01,47
900,2024-07-01,46
900,2024-08-01,43
900,2024-09-01,43
900,2024-10-01,43
900,2024-11-01,43
900,2024-12-01,40
900,2025-01-01,37
900,2025-02-01,35
900,2025-03-01,34
900,2025-04-01,33
900,2025-05-01,30
900,2025-06-01,27
900,2025-07-01,27
900,2025-08-01,24
900,2025-09-01,24
900,2025-10-01,21
900,2025-11-01,20
900,2025-12-01,18
901,2024-01-01,71
901,2024-02-01,69
901,2024-03-01,69
901,2024-04-01,69
901,2024-05-01,67
901,2024-06-01,65
901,2024-07-01,63
901,2024-08-01,60
901,2024-09-01,58
901,2024-10-01,55
901,2024-11-01,54
901,2024-12-01,53
901,2025-01-01,53
901,2025-02-01,53
901,2025-03-01,50
901,2025-04-01,50
901,2025-05-01,49
901,2025-06-01,46
901,2025-07-01,43
901,2025-08-01,41
901,2025-09-01,38
901,2025-10-01,38
901,2025-11-01,37
901,2025-12-01,37
902,2024-01-01,47
902,2024-02-01,46
902,2024-03-01,44
902,2024-04-01,44
902,2024-05-01,42
902,2024-06-01,39
902,2024-07-01,36
902,2024-08-01,35
902,2024-09-01,35
902,2024-10-01,35
902,2024-11-01,34
902,2024-12-01,31
902,2025-01-01,29
902,2025-02-01,28
902,2025-03-01,26
902,2025-04-01,24
902,2025-05-01,24
902,2025-06-01,21
902,2025-07-01,19
902,2025-08-01,16
902,2025-09-01,16
902,2025-10-01,15
902,2025-11-01,14
902,2025-12-01,14
903,2024-01-01,34
903,2024-02-01,34
903,2024-03-01,33
903,2024-04-01,30
903,2024-05-01,27
903,2024-06-01,24
903,2024-07-01,21
903,2024-08-01,21
903,2024-09-01,21
903,2024-10-01,18
903,2024-11-01,18
903,2024-12-01,16
903,2025-01-01,16
903,2025-02-01,14
903,2025-03-01,12
903,2025-04-01,12
903,2025-05-01,9
903,2025-06-01,7
903,2025-07-01,7
903,2025-08-01,6
903,2025-09-01,3
903,2025-10-01,2
903,2025-11-01,1
903,2025-12-01,1
904,2024-01-01,73
904,2024-02-01,71
904,2024-03-01,71
904,2024-04-01,68
904,2024-05-01,66
904,2024-06-01,64
904,2024-07-01,62
904,2024-08-01,60
904,2024-09-01,59
904,2024-10-01,58
904,2024-11-01,57
904,2024-12-01,55
904,2025-01-01,54
904,2025-02-01,51
904,2025-03-01,49
904,2025-04-01,46
904,2025-05-01,43
904,2025-06-01,42
904,2025-07-01,40
904,2025-08-01,39
904,2025-09-01,38
904,2025-10-01,37
904,2025-11-01,35
904,2025-12-01,33
905,2024-01-01,70
905,2024-02-01,67
905,2024-03-01,65
905,2024-04-01,65
905,2024-05-01,64
905,2024-06-01,63
905,2024-07-01,63
905,2024-08-01,61
905,2024-09-01,58
905,2024-10-01,56
905,2024-11-01,53
905,2024-12-01,50
905,2025-01-01,48
905,2025-02-01,47
905,2025-03-01,46
905,2025-04-01,45
905,2025-05-01,42
905,2025-06-01,41
905,2025-07-01,38
905,2025-08-01,37
905,2025-09-01,35
905,2025-10-01,35
905,2025-11-01,32
905,2025-12-01,30
906,2024-01-01,69
906,2024-02-01,68
906,2024-03-01,65
906,2024-04-01,65
906,2024-05-01,65
906,2024-06-01,63
906,2024-07-01,63
906,2024-08-01,61
906,2024-09-01,59
906,2024-10-01,56
906,2024-11-01,54
906,2024-12-01,52
